brand,name,type,country,ingredients,afterUse,price,url,match_score,matched_name
"","L'Oréal Paris Smooth Sugar Wake-Up Coffee Face and Lip Scrub 50ml","Exfoliator","","[]","[]","£9.99","https://www.lookfantastic.com/l-oreal-paris-smooth-sugar-wake-up-coffee-face-and-lip-scrub-50ml/12004590.html","55","UNMATCHED"
"","L'Oréal Paris Smooth Sugars Clearing Sugar Scrub 50ml","Exfoliator","","[]","[]","£7.99","https://www.lookfantastic.com/l-oreal-paris-smooth-sugars-clearing-sugar-scrub-50ml/11740144.html","60","UNMATCHED"
"","L'Oréal Paris Smooth Sugars Glowing Sugar Scrub 50ml","Exfoliator","","[]","[]","£7.99","https://www.lookfantastic.com/l-oreal-paris-smooth-sugars-glowing-sugar-scrub-50ml/11740145.html","60","UNMATCHED"
"","L'Oréal Paris Smooth Sugars Nourishing Sugar Scrub 50ml","Exfoliator","","[]","[]","£7.99","https://www.lookfantastic.com/l-oreal-paris-smooth-sugars-nourishing-sugar-scrub-50ml/11740146.html","57","UNMATCHED"
"","La Roche-Posay Anthelios Anti-Shine Sun Protection Invisible SPF50+ Face Mist 75ml","Mist","","[]","[]","£14.00","https://www.lookfantastic.com/la-roche-posay-anthelios-anti-shine-sun-protection-invisible-spf50-face-mist-75ml/11393009.html","66","UNMATCHED"
"","La Roche-Posay Cicaplast B5 Anti-Bacterial Cleansing Wash 200ml","Cleanser","","[]","[]","£10.00","https://www.lookfantastic.com/la-roche-posay-cicaplast-b5-anti-bacterial-cleansing-wash-200ml/12021435.html","63","UNMATCHED"
"","La Roche-Posay Cicaplast Baume B5 Repairing Balm SPF 50 40ml","Balm","","[]","[]","£8.00","https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-repairing-balm-spf-50-40ml/11259357.html","56","UNMATCHED"
"","La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 100ml","Balm","","[]","[]","£14.00","https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-100ml/11091815.html","64","UNMATCHED"
"","La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 40ml","Balm","","[]","[]","£7.50","https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-40ml/11091816.html","65","UNMATCHED"
"","La Roche-Posay Effaclar Clarifying Lotion 200ml","Toner","","[]","[]","£12.50","https://www.lookfantastic.com/la-roche-posay-effaclar-clarifying-lotion-200ml/11091820.html","67","UNMATCHED"
"","La Roche-Posay Effaclar Clay Mask 100ml","Mask","","[]","[]","£14.00","https://www.lookfantastic.com/la-roche-posay-effaclar-clay-mask-100ml/11434755.html","63","UNMATCHED"
"","La Roche-Posay Effaclar Cleansing Gel 400ml","Cleanser","","[]","[]","£18.50","https://www.lookfantastic.com/la-roche-posay-effaclar-cleansing-gel-400ml/11434754.html","62","UNMATCHED"
"","La Roche-Posay Effaclar Duo+ SPF30 40ml","Moisturiser","","[]","[]","£17.50","https://www.lookfantastic.com/la-roche-posay-effaclar-duo-spf30-40ml/11434756.html","57","UNMATCHED"
"la roche-posay","Effaclar H Iso-Biome Cleansing Cream","Face Cleanser","France","[""Water"",""Glycerin"",""Sodium Laureth Sulfate"",""Peg-200 Hydrogenated Glyceryl Palmate"",""Coco-Betaine"",""Polysorbate 20"",""Citric Acid"",""Peg-7 Glyceryl Cocoate"",""Niacinamide"",""Bixa Orellana Seed Extract"",""Butyrospermum Parkii Butter"",""Cocamide Mea"",""Glycol Distearate"",""Sodium Chloride"",""Sodium Hydroxide"",""Mannose"",""Disodium EDTA"",""Vitreoscilla Ferment"",""Maltodextrin"",""Polyquaternium-11"",""Acrylates Copolymer"",""Sodium Benzoate"",""Parfum""]","[""Good For Oily Skin"",""Redness Reducing"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating""]","£12.50","https://www.lookfantastic.com/la-roche-posay-effaclar-h-hydrating-cleansing-cream-200ml/11227837.html","75","la roche-posay Effaclar H Iso-Biome Cleansing Cream"
"","La Roche-Posay Effaclar H Moisturiser 40ml","Moisturiser","","[]","[]","£9.99","https://www.lookfantastic.com/la-roche-posay-effaclar-h-moisturiser-40ml/11091824.html","68","UNMATCHED"
"","La Roche-Posay Effaclar K(+) Anti-Blackhead Moisturiser 40ml","Moisturiser","","[]","[]","£17.00","https://www.lookfantastic.com/la-roche-posay-effaclar-k-anti-blackhead-moisturiser-40ml/11134733.html","57","UNMATCHED"
"","La Roche-Posay Effaclar MAT+ 40ml","Moisturiser","","[]","[]","£17.00","https://www.lookfantastic.com/la-roche-posay-effaclar-mat-40ml/11091826.html","56","UNMATCHED"
"","La Roche-Posay Effaclar Micellar Water 200ml","Cleanser","","[]","[]","£12.50","https://www.lookfantastic.com/la-roche-posay-effaclar-micellar-water-200ml/11091827.html","65","UNMATCHED"
"","La Roche-Posay Effaclar Purifying Cleansing Gel 200ml","Cleanser","","[]","[]","£12.50","https://www.lookfantastic.com/la-roche-posay-effaclar-purifying-cleansing-gel-200ml/11091822.html","67","UNMATCHED"
"","La Roche-Posay Hyalu B5 Eyes 15ml","Eye Care","","[]","[]","£25.50","https://www.lookfantastic.com/la-roche-posay-hyalu-b5-eyes-15ml/11883559.html","53","UNMATCHED"
"","La Roche-Posay Hydraphase Intense Eyes 15ml","Eye Care","","[]","[]","£16.00","https://www.lookfantastic.com/la-roche-posay-hydraphase-intense-eyes-15ml/11091828.html","57","UNMATCHED"
"","La Roche-Posay Hydraphase Intense Masque 50ml","Mask","","[]","[]","£18.00","https://www.lookfantastic.com/la-roche-posay-hydraphase-intense-masque-50ml/11091834.html","55","UNMATCHED"
"","La Roche-Posay Hydraphase Intense Serum (30ml)","Serum","","[]","[]","£22.00","https://www.lookfantastic.com/la-roche-posay-hydraphase-intense-serum-30ml/11091831.html","61","UNMATCHED"
"","La Roche-Posay Lipikar Syndet AP(+) Shower Gel 400ml","Body Wash","","[]","[]","£16.50","https://www.lookfantastic.com/la-roche-posay-lipikar-syndet-ap-shower-gel-400ml/12021437.html","59","UNMATCHED"
"","La Roche-Posay Nutritic Intense Rich 50ml","Moisturiser","","[]","[]","£18.00","https://www.lookfantastic.com/la-roche-posay-nutritic-intense-rich-50ml/11091859.html","60","UNMATCHED"
"","La Roche-Posay Pigmentclar Eyes 15ml","Eye Care","","[]","[]","£25.50","https://www.lookfantastic.com/la-roche-posay-pigmentclar-eyes-15ml/11091882.html","62","UNMATCHED"
"","La Roche-Posay Pigmentclar Serum 30ml","Serum","","[]","[]","£30.00","https://www.lookfantastic.com/la-roche-posay-pigmentclar-serum-30ml/11091881.html","67","UNMATCHED"
"la roche-posay","10% Pure Vitamin C Serum","Serum","France","[""Water"",""Ascorbic Acid"",""Cyclohexasiloxane"",""Glycerin"",""Alcohol Denat."",""Potassium Hydroxide"",""Polymethylsilsesquioxane"",""Polysilicone-11"",""Dimethicone"",""Propylene Glycol"",""Pentaerythrityl Tetraethylhexanoate"",""C13-14 Isoparaffin"",""Peg-20 Methyl Glucose Sesquistearate"",""Sodium Hyaluronate"",""Adenosine"",""Poloxamer 338"",""Ammonium Polyacryloyldimethyl Taurate"",""Disodium EDTA"",""Hydrolyzed Hyaluronic Acid"",""Caprylyl Glycol"",""Laureth-7"",""Acetyl Dipeptide-1 Cetyl Ester"",""Xanthan Gum"",""Toluene Sulfonic Acid"",""Polyacrylamide"",""Tocopherol"",""Salicylic Acid"",""Parfum""]","[""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Acne Fighting"",""Brightening"",""May Worsen Oily Skin"",""Eczema""]","£38.00","https://www.lookfantastic.com/la-roche-posay-pure-vitamin-c10-serum-30ml/12049143.html","78","la roche-posay 10% Pure Vitamin C Serum"
"la roche-posay","Redermic R Eyes Anti-Aging Eye Cream with Retinol","Eye Moisturizer","France","[""Water"",""Isocetyl Stearate"",""Glycerin"",""Octyldodecanol"",""Propylene Glycol"",""Pentylene Glycol"",""Dimethicone"",""Acrylamide/Sodium Acryloyldimethyltaurate Copolymer"",""Cetearyl Alcohol"",""Dimethicone/Vinyl Dimethicone Crosspolymer"",""Caffeine"",""Isohexadecane"",""Sodium Hyaluronate"",""Sodium Hydroxide"",""Retinol"",""Retinyl Linoleate"",""Adenosine"",""Ammonium Polyacryloyldimethyl Taurate"",""Caprylyl Glycol"",""Citric Acid"",""Polysilicone-8"",""Polysorbate 80"",""Phenoxyethanol""]","[""Good For Oily Skin"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating""]","£27.00","https://www.lookfantastic.com/la-roche-posay-redermic-r-retinol-eye-cream-15ml/11091870.html","74","la roche-posay Redermic R Eyes Anti-Aging Eye Cream with Retinol"
"","La Roche-Posay Rosaliac AR Intense Serum 40ml","Serum","","[]","[]","£19.50","https://www.lookfantastic.com/la-roche-posay-rosaliac-ar-intense-serum-40ml/11091876.html","61","UNMATCHED"
"","La Roche-Posay Serozinc Toner 50ml","Toner","","[]","[]","£5.00","https://www.lookfantastic.com/la-roche-posay-serozinc-toner-50ml/11259344.html","57","UNMATCHED"
"","La Roche-Posay Soothing Lotion 200ml","Toner","","[]","[]","£12.50","https://www.lookfantastic.com/la-roche-posay-soothing-lotion-200ml/11091868.html","64","UNMATCHED"
"","La Roche-Posay Toleriane Dermo-Cleanser 200ml","Cleanser","","[]","[]","£12.50","https://www.lookfantastic.com/la-roche-posay-toleriane-dermo-cleanser-200ml/11091885.html","64","UNMATCHED"
"la roche-posay","Toleriane Foaming Gel Cleanser","Face Cleanser","France","[""Water"",""Glycerin"",""Disodium Cocoamphodiacetate"",""Peg-12"",""Methyl Glucose Dioleate"",""Poloxamer 184"",""Butylene Glycol"",""Coco-Betaine"",""Glycol Distearate"",""Sodium Chloride"",""Sodium Lauryl Sulfate"",""Sodium Glycolate"",""Peg-150"",""Pentaerythrityl Tetrastearate"",""Disodium EDTA"",""Citric Acid""]","[""Drying"",""May Worsen Oily Skin"",""Acne Trigger"",""Irritating""]","£12.50","https://www.lookfantastic.com/la-roche-posay-toleriane-foaming-gel-cleanser-150ml/11091890.html","74","la roche-posay Toleriane Foaming Gel Cleanser"
"","La Roche-Posay Toleriane Sensitive Fluid Moisturiser 40ml","Moisturiser","","[]","[]","£16.50","https://www.lookfantastic.com/la-roche-posay-toleriane-sensitive-fluid-moisturiser-40ml/11855110.html","67","UNMATCHED"
"","La Roche-Posay Toleriane Sensitive Moisturiser 40ml","Moisturiser","","[]","[]","£16.50","https://www.lookfantastic.com/la-roche-posay-toleriane-sensitive-moisturiser-40ml/11855111.html","67","UNMATCHED"
"la roche-posay","Toleriane Ultra 8 Face Mist","General Moisturizer","France","[""Water"",""Glycerin"",""Propanediol"",""Pentylene Glycol"",""Allantoin"",""Sodium Chloride"",""Carnosine"",""Coco-Betaine"",""Citric Acid""]","[""Reduces Large Pores"",""Drying"",""Acne Trigger"",""Irritating""]","£19.50","https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-8-face-mist-100ml/12021436.html","72","la roche-posay Toleriane Ultra 8 Face Mist"
"","La Roche-Posay Toleriane Ultra Cream","Serum","","[]","[]","£18.50","https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-cream/11094703.html","65","UNMATCHED"
"","La Roche-Posay Toleriane Ultra Eyes (20ml)","Eye Care","","[]","[]","£16.00","https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-eyes-20ml/11094702.html","60","UNMATCHED"
"","La Roche-Posay Toleriane Ultra Fluid 40ml","Moisturiser","","[]","[]","£18.50","https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-fluid-40ml/11196312.html","62","UNMATCHED"
"la roche-posay","Toleriane Ultra Night Moisturizer","Night Moisturizer","France","[""Water"",""Glycerin"",""Squalane"",""Propanediol"",""Butylene Glycol"",""Butyrospermum Parkii Butter"",""Pentylene Glycol"",""Niacinamide"",""Dimethicone"",""Ammonium Polyacryloyldimethyl Taurate"",""Polymethylsilsesquioxane"",""Polysorbate 20"",""Tocopherol"",""Acetyl Dipeptide-1 Cetyl Ester"",""Allantoin"",""Toluene Sulfonic Acid"",""Dimethiconol"",""Xanthan Gum"",""Carnosine"",""Disodium EDTA"",""Citric Acid"",""Aluminum Starch Octenylsuccinate"",""Glyceryl Acrylate/Acrylic Acid Copolymer""]","[""Good For Oily Skin"",""Redness Reducing"",""Anti-Aging"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Irritating""]","£19.00","https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-overnight-moisturiser-40ml/11259356.html","71","la roche-posay Toleriane Ultra Night Moisturizer"
"","Lancer Skincare Caviar Lime Acid Peel 50ml","Peel","","[]","[]","£90.00","https://www.lookfantastic.com/lancer-skincare-caviar-lime-acid-peel-50ml/11542313.html","60","UNMATCHED"
"lancôme","Advanced Génifique Yeux Light-Pearl Eye & Lash Enhancing Concentrate","Serum","France","[""Water"",""Bifida Ferment Lysate"",""Propanediol"",""Glycerin"",""Alcohol Denat."",""Dimethicone"",""C13-14 Isoparaffin"",""Escin"",""Tocopheryl Acetate"",""Sodium Benzoate"",""Phenoxyethanol"",""Adenosine"",""Caffeine"",""Polyacrylamide"",""Chlorphenesin"",""Polymethylsilsesquioxane"",""Chlorella Vulgaris Extract"",""Salicyloyl Phytosphingosine"",""Dimethicone/Vinyl Dimethicone Crosspolymer"",""Ammonium Polyacryloyldimethyl Taurate"",""Dimethiconol"",""Pentaerythrityl Tetraethylhexanoate"",""Xanthan Gum"",""Caprylic/Capric Triglyceride"",""Bis-Peg/Ppg-16/16 Peg/Ppg-16/16 Dimethicone"",""BHA"",""Laureth-7""]","[""Hydrating"",""Brightening"",""May Worsen Oily Skin""]","£44.55","https://www.lookfantastic.com/lancome-advanced-genifique-eye-and-lash-serum-light-pearl-20ml/12086252.html","80","lancôme Advanced Génifique Yeux Light-Pearl Eye & Lash Enhancing Concentrate"
"lancôme","Advanced Génifique Eye Cream","Eye Moisturizer","France","[""Water"",""Dimethicone"",""Bifida Ferment Lysate"",""Glycerin"",""Propanediol"",""Alcohol Denat."",""Polysilicone-11"",""Silica"",""Peg-10 Dimethicone"",""Di-C12-13 Alkyl Malate"",""Ammonium Polyacryloyldimethyl Taurate"",""Ci 77891"",""Ascorbyl Glucoside"",""Lactic Acid"",""Lactobacillus"",""Tocopherol"",""Hydrogenated Vegetable Oil"",""Sodium Hydroxide"",""Sodium Benzoate"",""Sodium Hyaluronate"",""Sodium Citrate"",""Adenosine"",""Faex Extract"",""Acetic Acid"",""Trisodium Ethylenediamine Disuccinate"",""Chlorphenesin"",""Polymnia Sonchifolia Root Juice"",""Chlorhexidine Digluconate"",""Polygonum Fagopyrum Seed Extract"",""Maltodextrin"",""Salicyloyl Phytosphingosine"",""Chlorella Vulgaris Extract"",""Dimethiconol"",""Limonene"",""Mannose"",""Pentylene Glycol"",""Synthetic Fluorphlogopite"",""Linalool"",""Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate"",""Biosaccharide Gum-1"",""Caprylic Acid"",""Alpha-Glucan Oligosaccharide"",""Caprylyl Glycol"",""Dipropylene Glycol"",""Carbomer"",""Boron Nitride"",""Acrylates Copolymer"",""Geraniol"",""Peg-9"",""Ceteareth-20"",""Potassium Cetyl Phosphate"",""Citronellol"",""Alumina"",""Parfum""]","[""Hydrating"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating"",""Rosacea"",""Eczema""]","£39.15","https://www.lookfantastic.com/lancome-advanced-genifique-eye-care-15ml/11765723.html","76","lancôme Advanced Génifique Eye Cream"
"","Lancôme Advanced Génifique Youth Activating Serum 115ml","Serum","","[]","[]","£114.30","https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html","68","UNMATCHED"
"","Lancôme Advanced Génifique Youth Activating Serum 30ml","Serum","","[]","[]","£53.55","https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html","69","UNMATCHED"
"","Lancôme Advanced Génifique Youth Activating Serum 50ml","Serum","","[]","[]","£75.15","https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html","69","UNMATCHED"
"","Lancôme Advanced Génifique Youth Activating Serum 75ml","Serum","","[]","[]","£90.45","https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html","69","UNMATCHED"
"","Lancôme Confort Hydrating Gentle Sugar Scrub 100ml","Exfoliator","","[]","[]","£27.45","https://www.lookfantastic.com/lancome-confort-hydrating-gentle-sugar-scrub-100ml/11785201.html","61","UNMATCHED"
"lancôme","Crème Mousse Confort Creamy Foaming Cleanser","Face Cleanser","France","[""Water"",""Glycerin"",""Sodium Cocoyl Glycinate"",""Myristic Acid"",""Montmorillonite"",""Butylene Glycol"",""Palmitic Acid"",""Glycol Stearate"",""Lauric Acid"",""Stearic Acid"",""Ci 77891"",""Potassium Hydroxide"",""Parfum"",""Butyrospermum Parkii Butter"",""Phenoxyethanol"",""Sodium Hydroxide"",""Sodium Hexametaphosphate"",""Butylparaben"",""Salicylic Acid"",""Tetrasodium EDTA"",""Propylparaben"",""P-Anisic Acid"",""O-Cymen-5-Ol"",""Rosa Canina Fruit Oil"",""Hexyl Cinnamal"",""Tocopherol"",""Propylene Glycol"",""Alpha-Isomethyl Ionone"",""Geraniol"",""Farnesol"",""Rosa Gallica Callus Extract"",""Ci 17200"",""Nelumbium Speciosum Seed Extract"",""Ci 14700""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Anti-Aging"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""May Worsen Oily Skin"",""Acne Trigger"",""Irritating"",""Eczema""]","£22.50","https://www.lookfantastic.com/lancome-creme-mousse-confort-creamy-foaming-cleanser-125ml/11077875.html","86","lancôme Crème Mousse Confort Creamy Foaming Cleanser"
"","Lancôme Gel Eclat Express Clarfying Self-Foaming Cleanser 125ml","Cleanser","","[]","[]","£22.05","https://www.lookfantastic.com/lancome-gel-eclat-express-clarfying-self-foaming-cleanser-125ml/11077873.html","68","UNMATCHED"
"","Lancôme Génifique Double Drop Serum 20ml","Serum","","[]","[]","£54.00","https://www.lookfantastic.com/lancome-genifique-double-drop-serum-20ml/11541001.html","65","UNMATCHED"
"","Lancôme Génifique Hydrogel Sheet Mask (1 Mask)","Mask","","[]","[]","£16.20","https://www.lookfantastic.com/lancome-genifique-hydrogel-sheet-mask-1-mask/11536785.html","63","UNMATCHED"
"","Lancôme Rénergie Multi-Lift Eye Cream 15ml","Eye Care","","[]","[]","£44.55","https://www.lookfantastic.com/lancome-renergie-multi-lift-eye-cream-15ml/11077902.html","69","UNMATCHED"
"","Lancôme Tonique Confort Toner 200ml","Toner","","[]","[]","£24.30","https://www.lookfantastic.com/lancome-tonique-confort-toner-various-sizes/11185396.html","62","UNMATCHED"
"","Lancôme Tonique Confort Toner 400ml","Toner","","[]","[]","£37.35","https://www.lookfantastic.com/lancome-tonique-confort-toner-various-sizes/11185396.html","62","UNMATCHED"
"","Lancôme Tonique Douceur Toner 200ml","Toner","","[]","[]","£24.30","https://www.lookfantastic.com/lancome-tonique-douceur-toner-various-sizes/11185393.html","55","UNMATCHED"
"","Lancôme Tonique Douceur Toner 400ml","Toner","","[]","[]","£37.35","https://www.lookfantastic.com/lancome-tonique-douceur-toner-various-sizes/11185393.html","55","UNMATCHED"
"lancôme","Visionnaire Advanced Skin Corrector Serum","Serum","France","[""Water"",""Cyclohexasiloxane"",""Glycerin"",""Alcohol Denat."",""Sodium Tetrahydrojasmonate"",""Polysilicone-11"",""Octyldodecanol"",""Hdi/Trimethylol Hexyllactone Crosspolymer"",""Dipropylene Glycol"",""Bis-Peg/Ppg-16/16 Peg/Ppg-16/16 Dimethicone"",""Ci 77891"",""Mica"",""Secale Cereale Seed Extract"",""Sodium Hyaluronate"",""Hydroxyethylcellulose"",""Phenoxyethanol"",""Adenosine"",""Poloxamer 338"",""Ammonium Polyacryloyldimethyl Taurate"",""Dimethicone"",""Dimethiconol"",""Pentylene Glycol"",""Caprylic/Capric Triglyceride"",""Disodium EDTA"",""Methyldihydrojasmonate"",""Citronellol"",""Inulin Lauryl Carbamate"",""Parfum""]","[""Eczema""]","£57.60","https://www.lookfantastic.com/lancome-visionnaire-serum-plus-various-sizes/11185398.html","71","lancôme Visionnaire Advanced Skin Corrector Serum"
